time,vorticity_rmse,vorticity_relative_l2,vorticity_max_abs,velocity_relative_l2,concentration_rmse,concentration_relative_l2,concentration_max_abs,mps_concentration_mass,dns_concentration_mass,mps_rollup_mode,mps_pairing_mode,mps_pairing_ratio,dns_rollup_mode,dns_pairing_mode,dns_pairing_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999998485174887,0.4999998485174887,120.57143708528547,8.311083108381794,0.068930779206878,120.57143708528548,8.311083108381794,0.06893077920687798
0.0925,0.468856548430961,0.05295694332038772,3.530013377591679,0.019561474205892604,0.00814965967891528,0.012094020281823646,0.05461586841247379,0.49999999999856737,0.4999998485174887,49.05513582144805,3.593647874830341,0.07325732188186328,52.95881338846234,3.922795097845941,0.07407256407109312
0.185,0.3223577168983232,0.05165433884820081,1.9625409222296746,0.01718577905862314,0.008873158468001756,0.013600289037919964,0.04574090180709123,0.4999999999994183,0.4999998485174887,24.953644722507864,3.2153430548871356,0.12885264219486695,26.995239299371825,3.4388293605069737,0.12738651146489355
0.2775,0.20296836383412942,0.042630356609356046,1.0590241070287156,0.013190050737735102,0.007943422349808524,0.012514787038658206,0.03630918414044948,0.49999999999971534,0.4999998485174887,12.337827394866144,3.624823803407096,0.2937975777579293,13.327535722480864,3.8043807404996204,0.28545267630252136
0.3725,0.1293172899296069,0.03359940731044485,0.6859047493456512,0.010354300358905813,0.006465531793382096,0.010395551901486964,0.02867732340322493,0.4999999999998501,0.4999998485174887,4.951688780433918,4.138278501545348,0.835730734511693,5.408630703902581,4.295832172435426,0.7942550356295875
0.465,0.08933276617216519,0.026851966922974854,0.41537786995060166,0.009064350585325252,0.0050978025611457395,0.008308297883624022,0.0196172314647296,0.4999999999999056,0.4999998485174887,1.1866670587331933,4.385969204049998,3.6960402429407333,1.3724168373700185,4.547266487804445,3.313327528477744
0.5575,0.06870530918013122,0.022720371505789337,0.24338816932703455,0.008814107553096837,0.004190872700421606,0.00689953881340725,0.014775477560525496,0.4999999999999237,0.49999984851748863,0.37077093174935033,4.246181922197551,11.452305341638993,0.3368602360611407,4.421313301638362,13.125067396900732
0.65,0.059104495361724525,0.020829802606644215,0.17906998892021164,0.008978933858099298,0.003810592590340741,0.006328374519131472,0.011808953424034374,0.49999999999995537,0.4999998485174887,0.6923138189242565,3.82470508176902,5.524525117398338,0.7368446007717444,4.009543186730646,5.441504467198641
