time,concentration_relative_l2,concentration_max_abs,vorticity_relative_l2,vorticity_max_abs,velocity_relative_l2
0.0,0.0,0.0,0.0,0.0,0.0
0.0925,0.012084653924554139,0.054667296192351555,0.05289023878703686,3.5251228492090405,0.019455756138696198
0.185,0.013527858689860934,0.045095386398673276,0.05141483164684065,1.9543287086427377,0.017044717585072835
0.2775,0.01240969454326466,0.0357319212910826,0.04234976579703502,1.049505774914234,0.013068867508931185
0.3725,0.010273932342217575,0.02819674483877377,0.033351011464807026,0.6802044774398208,0.01025666629788344
0.465,0.00818414406544762,0.019206700517654218,0.026646669410639583,0.41195415699886695,0.00897474964958901
0.5575,0.006786570834427982,0.014312130847760896,0.022533154855060775,0.24032718030880762,0.008725184371024972
0.65,0.006234529455077252,0.011412640369659943,0.020645439834194215,0.17654681675165307,0.008892431060462674
