time,concentration_relative_l2,concentration_max_abs,vorticity_relative_l2,vorticity_max_abs,velocity_relative_l2
0.0,0.0,0.0,0.0,0.0,0.0
0.093125,0.011092128058411005,0.07231033922790664,0.05538027631744402,7.633047493934669,0.0188767452658774
0.185625,0.018374442106880766,0.10193214615666574,0.07509101893588492,7.905122844846872,0.025835750297385666
0.27875,0.022527267275604744,0.11516611493164114,0.08311784203776484,6.758893267199554,0.029477886908783165
0.37125,0.02374536664464688,0.09084978183365922,0.08868643476500594,5.621880965284042,0.03383429547557221
0.464375,0.023400679900193365,0.07160271294657622,0.09764464249051835,4.519393635733927,0.03929392759535264
0.556875,0.023709090461322805,0.05583491238864713,0.1088949958539204,3.6997466241780437,0.043322341671656765
0.65,0.02630399296780209,0.0556648681821027,0.11713611459045464,3.353124797833992,0.045818762387017445
